"sample","emu_frame","snapshot_index","component","pixels","min_x","max_x","min_y","max_y","center_x","center_y","screenshot","interpretation"
"510","20693","36","7","13","190","195","93","97","192.5","95","frame_0510.png","unclassified green sprite pixels"
"510","20693","36","8","13","227","232","93","97","229.5","95","frame_0510.png","unclassified green sprite pixels"
"510","20693","36","9","4","198","199","95","97","198.5","96","frame_0510.png","unclassified green sprite pixels"
"510","20693","36","10","4","235","236","95","97","235.5","96","frame_0510.png","unclassified green sprite pixels"
"510","20693","36","11","19","201","205","96","102","203","99","frame_0510.png","unclassified green sprite pixels"
"510","20693","36","12","19","238","242","96","102","240","99","frame_0510.png","unclassified green sprite pixels"
"510","20693","36","13","8","171","173","97","99","172","98","frame_0510.png","unclassified green sprite pixels"
"510","20693","36","14","8","207","209","101","103","208","102","frame_0510.png","unclassified green sprite pixels"
"510","20693","36","15","8","244","246","101","103","245","102","frame_0510.png","unclassified green sprite pixels"
"512","20695","37","0","13","124","129","78","82","126.5","80","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","1","4","132","133","80","82","132.5","81","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","2","19","135","139","81","87","137","84","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","3","8","141","143","86","88","142","87","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","4","13","157","162","89","93","159.5","91","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","5","4","165","166","91","93","165.5","92","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","6","19","168","172","92","98","170","95","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","7","13","193","198","93","97","195.5","95","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","8","13","231","236","93","97","233.5","95","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","9","4","201","202","95","97","201.5","96","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","10","4","239","240","95","97","239.5","96","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","11","19","204","208","96","102","206","99","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","12","19","242","246","96","102","244","99","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","13","8","174","176","97","99","175","98","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","14","8","210","212","101","103","211","102","frame_0512.png","unclassified green sprite pixels"
"512","20695","37","15","8","248","250","101","103","249","102","frame_0512.png","unclassified green sprite pixels"
"514","20697","38","0","13","126","131","79","83","128.5","81","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","1","4","134","135","81","83","134.5","82","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","2","19","137","141","82","88","139","85","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","3","8","143","145","87","89","144","88","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","4","13","160","165","90","94","162.5","92","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","5","4","168","169","92","94","168.5","93","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","6","19","171","175","93","99","173","96","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","7","13","197","202","93","97","199.5","95","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","8","13","234","239","93","97","236.5","95","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","9","4","205","206","95","97","205.5","96","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","10","4","242","243","95","97","242.5","96","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","11","19","208","212","96","102","210","99","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","12","19","245","249","96","102","247","99","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","13","8","177","179","98","100","178","99","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","14","8","214","216","101","103","215","102","frame_0514.png","unclassified green sprite pixels"
"514","20697","38","15","8","251","253","101","103","252","102","frame_0514.png","unclassified green sprite pixels"
"516","20699","39","0","13","129","134","80","84","131.5","82","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","1","4","137","138","82","84","137.5","83","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","2","19","140","144","83","89","142","86","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","3","8","146","148","88","90","147","89","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","4","13","163","168","91","95","165.5","93","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","5","4","171","172","93","95","171.5","94","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","6","13","200","205","93","97","202.5","95","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","7","13","238","243","93","97","240.5","95","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","8","19","174","178","94","100","176","97","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","9","4","208","209","95","97","208.5","96","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","10","4","246","247","95","97","246.5","96","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","11","19","211","215","96","102","213","99","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","12","19","249","253","96","102","251","99","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","13","8","180","182","99","101","181","100","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","14","8","217","219","101","103","218","102","frame_0516.png","unclassified green sprite pixels"
"516","20699","39","15","2","255","255","102","103","255","102.5","frame_0516.png","unclassified green sprite pixels"
"518","20701","40","0","13","132","137","81","85","134.5","83","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","1","4","140","141","83","85","140.5","84","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","2","19","143","147","84","90","145","87","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","3","8","149","151","89","91","150","90","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","4","13","166","171","92","96","168.5","94","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","5","13","204","209","93","97","206.5","95","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","6","13","241","246","93","97","243.5","95","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","7","4","174","175","94","96","174.5","95","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","8","19","177","181","95","101","179","98","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","9","4","212","213","95","97","212.5","96","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","10","4","249","250","95","97","249.5","96","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","11","19","215","219","96","102","217","99","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","12","13","252","255","96","102","253.5","99","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","13","8","183","185","100","102","184","101","frame_0518.png","unclassified green sprite pixels"
"518","20701","40","14","8","221","223","101","103","222","102","frame_0518.png","unclassified green sprite pixels"
"520","20703","41","0","13","135","140","82","86","137.5","84","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","1","4","143","144","84","86","143.5","85","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","2","19","146","150","85","91","148","88","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","3","8","152","154","90","92","153","91","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","4","13","170","175","92","96","172.5","94","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","5","13","207","212","93","97","209.5","95","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","6","13","245","250","93","97","247.5","95","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","7","4","178","179","94","96","178.5","95","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","8","19","181","185","95","101","183","98","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","9","4","215","216","95","97","215.5","96","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","10","4","253","254","95","97","253.5","96","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","11","19","218","222","96","102","220","99","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","12","8","187","189","100","102","188","101","frame_0520.png","unclassified green sprite pixels"
"520","20703","41","13","8","224","226","101","103","225","102","frame_0520.png","unclassified green sprite pixels"
"522","20705","42","0","13","137","142","83","87","139.5","85","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","1","4","145","146","85","87","145.5","86","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","2","19","148","152","86","92","150","89","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","3","8","154","156","91","93","155","92","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","4","13","173","178","93","97","175.5","95","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","5","13","210","215","93","97","212.5","95","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","6","13","248","253","93","97","250.5","95","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","7","4","181","182","95","97","181.5","96","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","8","4","218","219","95","97","218.5","96","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","9","19","184","188","96","102","186","99","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","10","19","221","225","96","102","223","99","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","11","8","190","192","101","103","191","102","frame_0522.png","unclassified green sprite pixels"
"522","20705","42","12","8","227","229","101","103","228","102","frame_0522.png","unclassified green sprite pixels"
"524","20707","43","0","13","140","145","85","89","142.5","87","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","1","4","148","149","87","89","148.5","88","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","2","19","151","155","88","94","153","91","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","3","8","157","159","93","95","158","94","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","4","13","176","181","93","97","178.5","95","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","5","13","214","219","93","97","216.5","95","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","6","10","251","255","93","96","253","94.5","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","7","4","184","185","95","97","184.5","96","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","8","4","222","223","95","97","222.5","96","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","9","19","187","191","96","102","189","99","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","10","19","225","229","96","102","227","99","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","11","8","193","195","101","103","194","102","frame_0524.png","unclassified green sprite pixels"
"524","20707","43","12","8","231","233","101","103","232","102","frame_0524.png","unclassified green sprite pixels"
"526","20709","44","0","13","143","148","86","90","145.5","88","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","1","4","151","152","88","90","151.5","89","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","2","19","154","158","89","95","156","92","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","3","13","180","185","93","97","182.5","95","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","4","13","217","222","93","97","219.5","95","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","5","2","255","255","93","94","255","93.5","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","6","8","160","162","94","96","161","95","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","7","4","188","189","95","97","188.5","96","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","8","4","225","226","95","97","225.5","96","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","9","19","191","195","96","102","193","99","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","10","19","228","232","96","102","230","99","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","11","8","197","199","101","103","198","102","frame_0526.png","unclassified green sprite pixels"
"526","20709","44","12","8","234","236","101","103","235","102","frame_0526.png","unclassified green sprite pixels"
"528","20711","45","0","13","146","151","86","90","148.5","88","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","1","4","154","155","88","90","154.5","89","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","2","19","157","161","89","95","159","92","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","3","13","183","188","93","97","185.5","95","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","4","13","221","226","93","97","223.5","95","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","5","8","163","165","94","96","164","95","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","6","4","191","192","95","97","191.5","96","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","7","4","229","230","95","97","229.5","96","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","8","19","194","198","96","102","196","99","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","9","19","232","236","96","102","234","99","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","10","8","200","202","101","103","201","102","frame_0528.png","unclassified green sprite pixels"
"528","20711","45","11","8","238","240","101","103","239","102","frame_0528.png","unclassified green sprite pixels"
"530","20713","46","0","13","149","154","87","91","151.5","89","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","1","4","157","158","89","91","157.5","90","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","2","19","160","164","90","96","162","93","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","3","13","187","192","93","97","189.5","95","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","4","13","224","229","93","97","226.5","95","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","5","8","166","168","95","97","167","96","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","6","4","195","196","95","97","195.5","96","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","7","4","232","233","95","97","232.5","96","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","8","19","198","202","96","102","200","99","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","9","19","235","239","96","102","237","99","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","10","8","204","206","101","103","205","102","frame_0530.png","unclassified green sprite pixels"
"530","20713","46","11","8","241","243","101","103","242","102","frame_0530.png","unclassified green sprite pixels"
"532","20715","47","0","13","152","157","88","92","154.5","90","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","1","4","160","161","90","92","160.5","91","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","2","19","163","167","91","97","165","94","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","3","13","190","195","93","97","192.5","95","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","4","13","227","232","93","97","229.5","95","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","5","4","198","199","95","97","198.5","96","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","6","4","235","236","95","97","235.5","96","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","7","8","169","171","96","98","170","97","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","8","19","201","205","96","102","203","99","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","9","19","238","242","96","102","240","99","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","10","8","207","209","101","103","208","102","frame_0532.png","unclassified green sprite pixels"
"532","20715","47","11","8","244","246","101","103","245","102","frame_0532.png","unclassified green sprite pixels"
"534","20717","48","0","13","155","160","89","93","157.5","91","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","1","4","163","164","91","93","163.5","92","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","2","19","166","170","92","98","168","95","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","3","13","193","198","93","97","195.5","95","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","4","13","231","236","93","97","233.5","95","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","5","4","201","202","95","97","201.5","96","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","6","4","239","240","95","97","239.5","96","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","7","19","204","208","96","102","206","99","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","8","19","242","246","96","102","244","99","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","9","8","172","174","97","99","173","98","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","10","8","210","212","101","103","211","102","frame_0534.png","unclassified green sprite pixels"
"534","20717","48","11","8","248","250","101","103","249","102","frame_0534.png","unclassified green sprite pixels"
"536","20719","49","0","13","158","163","90","94","160.5","92","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","1","4","166","167","92","94","166.5","93","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","2","19","169","173","93","99","171","96","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","3","13","197","202","93","97","199.5","95","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","4","13","234","239","93","97","236.5","95","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","5","4","205","206","95","97","205.5","96","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","6","4","242","243","95","97","242.5","96","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","7","19","208","212","96","102","210","99","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","8","19","245","249","96","102","247","99","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","9","8","175","177","98","100","176","99","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","10","8","214","216","101","103","215","102","frame_0536.png","unclassified green sprite pixels"
"536","20719","49","11","8","251","253","101","103","252","102","frame_0536.png","unclassified green sprite pixels"
"538","20721","50","0","13","161","166","91","95","163.5","93","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","1","4","169","170","93","95","169.5","94","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","2","13","200","205","93","97","202.5","95","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","3","13","238","243","93","97","240.5","95","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","4","19","172","176","94","100","174","97","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","5","4","208","209","95","97","208.5","96","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","6","4","246","247","95","97","246.5","96","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","7","19","211","215","96","102","213","99","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","8","19","249","253","96","102","251","99","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","9","8","178","180","99","101","179","100","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","10","8","217","219","101","103","218","102","frame_0538.png","unclassified green sprite pixels"
"538","20721","50","11","2","255","255","102","103","255","102.5","frame_0538.png","unclassified green sprite pixels"
"540","20723","51","0","13","165","170","91","95","167.5","93","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","1","4","173","174","93","95","173.5","94","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","2","13","204","209","93","97","206.5","95","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","3","13","241","246","93","97","243.5","95","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","4","19","176","180","94","100","178","97","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","5","4","212","213","95","97","212.5","96","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","6","4","249","250","95","97","249.5","96","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","7","19","215","219","96","102","217","99","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","8","13","252","255","96","102","253.5","99","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","9","8","182","184","99","101","183","100","frame_0540.png","unclassified green sprite pixels"
"540","20723","51","10","8","221","223","101","103","222","102","frame_0540.png","unclassified green sprite pixels"
"542","20725","52","0","13","168","173","92","96","170.5","94","frame_0542.png","unclassified green sprite pixels"
"542","20725","52","1","13","207","212","93","97","209.5","95","frame_0542.png","unclassified green sprite pixels"
"542","20725","52","2","13","245","250","93","97","247.5","95","frame_0542.png","unclassified green sprite pixels"
"542","20725","52","3","4","176","177","94","96","176.5","95","frame_0542.png","unclassified green sprite pixels"
"542","20725","52","4","19","179","183","95","101","181","98","frame_0542.png","unclassified green sprite pixels"
"542","20725","52","5","4","215","216","95","97","215.5","96","frame_0542.png","unclassified green sprite pixels"
